published,score,themes,source,title,link,description,feed
2026-08-04T14:26:04+00:00,8,"['market selling', 'India market']",IBTimes India,"Markets Snap Four-Day Winning Streak, Sensex Falls 210 Points As New Closing Auction Triggers Volatility - IBTimes India",https://news.google.com/rss/articles/CBMivwFBVV95cUxNaC04cF96S1puZHluX3J3SXFyUUhhVEhZa2RnZlNpNEVUVWFCZ1h0WTlheU1MUW9PMnRnUjkzVjB1U3pETzlWc3Q2Y2hwRk4wTjJYTUJ1RmJhbjRxeGtCcUJabnVOUnBWTGY2azllbFpITHVtWTdnR1VwRjZvUEdfQkVwNmw3ckJ4N1BoY1BFY0laVHBnajZ0UG43eDVFNVVnS2k4cklybVVyU2hHbEdlUXd1NmhRNFFCVUpBNVpGSQ?oc=5,"Markets Snap Four-Day Winning Streak, Sensex Falls 210 Points As New Closing Auction Triggers Volatility IBTimes India","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-04T14:03:28+00:00,8,"['AI / tech risk', 'market selling']",Benzinga,SOXX ETF Drew Record $6.9 Billion During Chip Selloff - iShares PHLX SOX Semiconductor Sector Index Fund - Benzinga,https://news.google.com/rss/articles/CBMijgFBVV95cUxOMVhmcmx5YUVpQXFyaFE4ajNyRUl5QklGWUFPWVBaczl1VjVkWWFFMXNWZm5GS0Mxd0VMVm5TYWx5Wk93OFVHRllpNUdiOEJsMHhpYW1oLUJUYjFvMmRVMC15ZkRLNW9DWFhrLWo0OHhtdVp0aFdzUnVOZTdiQ2I4Tl9UU2JnVlJqdXpPRzlB?oc=5,SOXX ETF Drew Record $6.9 Billion During Chip Selloff - iShares PHLX SOX Semiconductor Sector Index Fund Benzinga,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-04T12:00:14+00:00,8,"['AI / tech risk', 'market selling']",Finimize,China’s AI And Chip Stocks Bounced After A Selloff - Finimize,https://news.google.com/rss/articles/CBMihAFBVV95cUxORlptUk9Nbk04enhpTXJQTFloWWhtVUFJbkstUm0tUVdhaEcwMUR5blhidTRqS0hYeVRpMDV2X2pFVTNyREVkVmsyc0I5UnY5b1MyWERGSXFWOFprekZOUjEwbTJRWGdUdHFSaERkV1BGZVA0TnJwVlVtMXpTWndqOWZLNkI?oc=5,China’s AI And Chip Stocks Bounced After A Selloff Finimize,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-04T11:47:28+00:00,8,"['market selling', 'India market']",apacnewsnetwork.com,"Stock Market Today: Sensex Falls 210 Pts, Nifty Drops 159 Pts as Four-Day Rally Ends - apacnewsnetwork.com",https://news.google.com/rss/articles/CBMifkFVX3lxTE8yaE04WG1xV0xuZUlwSkNRSGVLM2FWbjBzUHVqekVQT3VSTGpHdTFsODRHdjUwZFg2N000Wl95Z3NCOUFTT2dHRVlTaGlnV1ZFUGFGRjNZU0dNOHU4aTducDJ0T2tJeE4tZ3NPOTctN1dzbTdfRmdhdnhNYzhHUQ?oc=5,"Stock Market Today: Sensex Falls 210 Pts, Nifty Drops 159 Pts as Four-Day Rally Ends apacnewsnetwork.com","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-05T09:17:42+00:00,7,"['market selling', 'India market', 'macro / flows']",Whalesbook,Oil India Shares Slide 2.3% Amid Market Volatility - Whalesbook,https://news.google.com/rss/articles/CBMixgFBVV95cUxPUENReHM5QjhsUGVUbTI2SmxzaG8zdnNUUUZwVXhsRjZodFpxSUo1MTNKaVpqNDFSTnlLU0xYQzVNTVdCbUJ1aXlJRUdjeVcyd0IwRHVFQml3c0w3dkFRZVBQMXBFdkNrSlE5R0huZWhSUExDY0dad0VqNjBJMml4ZEdGTFB0VUNqdXhIY3FxUjR3SXV3aWRSVFJQOXBubTJLb0YxY2FwV3JmaDVyY09scHpuQ3RoZzlzSUF5OExKR3o4RjRYMkE?oc=5,Oil India Shares Slide 2.3% Amid Market Volatility Whalesbook,"""(""broader market"" OR midcap OR smallcap) (selling OR correction OR fall OR volatility) India when:1d"" - Google News"
2026-08-05T09:02:51+00:00,7,"['market selling', 'India market']",Moneycontrol.com,Gujarat Fluorochemicals Shares Fall 2.14%; Stock Among Top Losers on Nifty Midcap 150 - Moneycontrol.com,https://news.google.com/rss/articles/CBMi-AFBVV95cUxQMzM0ZmF3LTNqeXF3NzNZUWI3b0c4cjZhT1pGbGhpdW9OaFl1RDRIRmJQVGc0MEROaS1ZQnI2LWROTmp0RkFVN01YNXc2UThVbmpoRFdPdGpaNVdPYnhJT095RTFDa2t3M1JnellQUzJ3XzFrdGF5YmZJVVlDZkpqdWJIdjgtZllPbDdrbUFycWRNMFRQSTdHZ2Z5ajVCT1ozMjREcWxFNWI1eU1xeVpNcFUyQks3aFhDeG9nQ1hTR0dRQ19MZnhGYVVnaWhTVGlyTWh2RGgzWGttakp3WXg0Unh4dXpmVHpJRk51UmpBZDJUOW9qUmJhetIB-AFBVV95cUxQMzM0ZmF3LTNqeXF3NzNZUWI3b0c4cjZhT1pGbGhpdW9OaFl1RDRIRmJQVGc0MEROaS1ZQnI2LWROTmp0RkFVN01YNXc2UThVbmpoRFdPdGpaNVdPYnhJT095RTFDa2t3M1JnellQUzJ3XzFrdGF5YmZJVVlDZkpqdWJIdjgtZllPbDdrbUFycWRNMFRQSTdHZ2Z5ajVCT1ozMjREcWxFNWI1eU1xeVpNcFUyQks3aFhDeG9nQ1hTR0dRQ19MZnhGYVVnaWhTVGlyTWh2RGgzWGttakp3WXg0Unh4dXpmVHpJRk51UmpBZDJUOW9qUmJheg?oc=5,Gujarat Fluorochemicals Shares Fall 2.14%; Stock Among Top Losers on Nifty Midcap 150 Moneycontrol.com,"""(""broader market"" OR midcap OR smallcap) (selling OR correction OR fall OR volatility) India when:1d"" - Google News"
2026-08-05T08:58:24+00:00,7,"['market selling', 'India market']",Dalal Street Investment Journal,"Nifty 50 Falls Below 24,550 After RBI Holds Repo Rate at 5.25%; Sensex Erases Early Gains - Dalal Street Investment Journal",https://news.google.com/rss/articles/CBMixwFBVV95cUxPbjZZNEJybTVYMloya0JvZUp3SVpRVlJXc1JQd3JPcDNHbTg4UElFbGx6WWRCZDJyX1RPYlFYSjdjc0ZMZEhLMmlFcDExei05aWVJVEM5ZzBvRmRYNWNWeGdQSHc3R0pQU1NWMjd4cUZpekdmZGZqeXhoTVVsZXQweFBRa1BrSThtTDBBQ3lLOS1vejA0Q0ppMWVlUkY3LWJ2MVhBdDRKaXV4aGpndmk2VG5ZY3lKU3NLakJsV1dGdC1vVVYyUEZn?oc=5,"Nifty 50 Falls Below 24,550 After RBI Holds Repo Rate at 5.25%; Sensex Erases Early Gains Dalal Street Investment Journal","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-05T08:44:34+00:00,7,"['market selling', 'India market']",Upstox,"Rate-sensitive shares, Ola Electric, PNB Housing Finance among buzzing stocks as NIFTY falls over 90 pts; SENSEX flat - Upstox",https://news.google.com/rss/articles/CBMigwJBVV95cUxPUU9KM2JEMVJCb2JYX0RBdXJ2X19mOWV4dTBtWkFDMmdiQzZFdUE5Wm9oQmtBT2lmU2J4MklUYk5ETnE3Q1ZDeTNfTVZUWEVYQ0RKck1jcm4yYm80U3FBTGJmd0hMdWhwYXlLSWJnVUFXSVVzbEJpamdNaWN3dER0ZGE3UnFLZmRJcnNGaFFkQUNYYUlSbGNDMWctYldPdVY0UUJ2MkJZV3ZiLWlZRkp3MHFhZ1N3cW50Q1BkYm53blVCaDhYNk5MN2k3QnpZNVhVRlRFdHZZanpJMWswMXlvWS1MU1JaOUlYX0U4UURWWWxLWFliTnQzYTdQM1RZTDFrNHRv?oc=5,"Rate-sensitive shares, Ola Electric, PNB Housing Finance among buzzing stocks as NIFTY falls over 90 pts; SENSEX flat Upstox","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-05T08:39:46+00:00,7,"['AI / tech risk', 'market selling']",Stocktwits,"SNDK, SKHY Stocks Fall Premarket — Here's What Investors Are Tracking In The AI Memory Race - Stocktwits",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNa3ZrUGRtVXVoS1ktOGxTY0lwMTNJY1VDRlBLS2FRRHBRdnhqc3FJbGI2Z2UxemVQTHNOa1ktRjQtZ0hpYWZsR2R0UkRQVF9TWnlpRFl5TURQUHEyVDBRdVVSd21DVmhQeW5oaU5ULUZJUHYxdzBTbGpZNG5hQVRaVFR1TEUzcm1XR2VzTzJXeUlHanUzaDNfVTdpVHc0MzBjV2otOF9ISV9hMXF3WGQ2aHB1SnRGOXYxSkFV?oc=5,"SNDK, SKHY Stocks Fall Premarket — Here's What Investors Are Tracking In The AI Memory Race Stocktwits","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-05T08:19:15+00:00,7,"['AI / tech risk', 'market selling']",Citywire,4 AI selloff stocks become top picks for world’s best managers - Citywire,https://news.google.com/rss/articles/CBMisAFBVV95cUxQUVZMUlYtNHpITEgyUnFBWG9LTWN5MWhGSnBreENfTGR4ekFXd2dNcmtFa21oejVJOWhLLUR5SWZRb2Rfdkp6d2hQSVh5eTBEejc4ZG1sTlNtc18yVVMxcEMtVkRGRlQ5NDVHTjY2Zkd4cUlWNGtVWE1Tc1JQUTBaUm9BZDE1eTNRZ194MDJLRWQyV3ZiZ2paUXdMczVNRm1tQkUxbVBJODliMW04Wm1jMQ?oc=5,4 AI selloff stocks become top picks for world’s best managers Citywire,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-05T08:06:34+00:00,7,"['AI / tech risk', 'market selling']",Stocktwits,DUOL Stock Tumbles On T-Mobile's AI Translation Feature — Retail Calls Selloff ‘Stupid’ - Stocktwits,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPRWJzNnAyNDZqM1EwS0xWMFhaZURZUzJDaUN2Zk9icTZIUUw2QlJkSkFFaXN2VHlSS2dtNENncHpyTGRqRDhvOVBDaHQtNVZlQUwzWXJYOFROTzg2bnJFR09NeWo2eWVPX1luZ2tHQ0cwcjlHVkRyUUtMNDVqeHZXS01NU3paNV9TR0JGQ2d5X3JnVE5TdHF4dkhKRjdpNUFUMUlGaGVTTkRYWEtuTXFaZURoNC1odXdv?oc=5,DUOL Stock Tumbles On T-Mobile's AI Translation Feature — Retail Calls Selloff ‘Stupid’ Stocktwits,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-05T07:41:27+00:00,7,"['AI / tech risk', 'market selling']",Continuum Economics,AI Equities: Correction/Consolidation? - Continuum Economics,https://news.google.com/rss/articles/CBMigwFBVV95cUxOMWFEQXlkY3E4NkZ2eTN0bnBjanZXQ21lTGZ5NlZsQ19nVUEyTU1qbWlBajk3V2V2VE14UVFBZy1PTldtbnFfZ1lfLTVvZHVEUXdFN2xoTlRDUmpVVGU0by1tamxzT1N0U1dIcGY0a2hlcUxNUVNfMndzcTlDai1lbGNKVQ?oc=5,AI Equities: Correction/Consolidation? Continuum Economics,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-05T06:00:00+00:00,7,"['AI / tech risk', 'market selling']",Investing.com,China AI optical stocks fall on report U.S. weighs ban on data center components - Investing.com,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOVXJBOXhoM2prdmc3MG9qNlhRbVR6Ri1RczRITU02NWZvOTNKTDVXZFQxMHpmZ1FMN2pXSVNyNllSOXlHNXdYaC1QMkk4cXg0TU1td0Y1NnllblNjN0JOWW80MW5XRDBqa0hFT1JTTWdJMUFWa2FiVmY3aWFQYVpCajFNdFRVSTRiaV9LaUg5VzZoNDNJRF82bFFTQ3UtMWVHeDN2SU12cGI5dkF5S2tjN2VBSTd4Rks2bGpQclIyQUluZlJpRTdiN0JUdGNTcWJV?oc=5,China AI optical stocks fall on report U.S. weighs ban on data center components Investing.com,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-05T05:28:00+00:00,7,"['AI / tech risk', 'market selling']",Business Insider,"Goldman says Korea's AI-stock selloff has gone too far, doubles down on bull case - Business Insider",https://news.google.com/rss/articles/CBMimwFBVV95cUxPTDQ0dEVmZERic2dxUW92ZmwxNTAyeUhwZUFoX2VzRllfY2xQT094ZEF0UlkycWl3djhvZFFFTjBTbUZJWVpXY0hqaWRYY0RzNGFsV0NQU2R3bzBBQ0hlcmxQYU9pdDdmSUdQMmxYbWkzbG1CRFZuTmFUYWF5RVNZNGZEcjRSZG9hSnNTd0EyTzlKdVZNbmJvM2tvYw?oc=5,"Goldman says Korea's AI-stock selloff has gone too far, doubles down on bull case Business Insider","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-05T03:51:00+00:00,7,"['AI / tech risk', 'market selling']",富途牛牛,"Prominent technology investor Gavin Baker on the AI selloff: 'The market is very panicked, but fundamentals remain strong.' - 富途牛牛",https://news.google.com/rss/articles/CBMipwFBVV95cUxPeWdhOU5meS0wMEFsRzNGUWtENUNYZk9EdXp6S2ZOOWhKbDZEQ0lmMFNoTWVYbXZjM21ENEFTWGNlOWE4MjBqZnllRDk2R2tzaHQwRnlVZUNxWllyS0hFaGE5MW0wbThFMXlEdXVnM1lUWGxTRmRweHZHZUNGUFlMdjZEYThqQXRYZjUtaVZqeFp3ckhtN0syOTV1UHBmbG9yRGRiSHQyQQ?oc=5,"Prominent technology investor Gavin Baker on the AI selloff: 'The market is very panicked, but fundamentals remain strong.' 富途牛牛","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
